iter	RMSE
640	8173.876165
641	8163.8817
642	8155.694412
643	8154.272613
644	8153.436087
645	8144.097628
646	8131.085848
647	8121.927111
648	8108.867043
649	8090.540153
650	8079.336323
651	8078.02291
652	8064.30295
653	8056.083752
654	8044.396757
655	8032.997073
656	8031.629288
657	8016.114652
658	8010.974248
659	8002.175497
660	7985.397835
661	7975.808289
662	7971.421594
663	7967.076177
664	7958.438457
665	7951.393544
666	7943.103644
667	7942.036191
668	7931.419074
669	7924.591659
670	7913.528214
671	7906.016804
672	7894.973366
673	7884.816846
674	7871.990858
675	7861.531568
676	7850.080474
677	7847.868185
678	7840.914358
679	7833.200433
680	7828.912405
681	7819.18991
682	7812.831841
683	7804.654446
684	7795.39134
685	7785.510964
686	7778.76744
687	7767.129786
688	7755.543925
689	7754.524753
690	7742.839712
691	7730.721231
692	7718.688029
693	7717.570268
694	7708.155474
695	7707.505572
696	7698.765461
697	7688.876465
698	7680.371562
699	7669.375605
700	7659.187049
701	7642.904883
702	7633.770717
703	7620.983253
704	7611.202491
705	7602.109773
706	7592.54439
707	7586.659711
708	7576.928105
709	7567.755166
710	7560.297
711	7547.737592
712	7536.95616
713	7532.619283
714	7523.20413
715	7512.807634
716	7506.337928
717	7501.162317
718	7492.036125
719	7484.46051
720	7474.790557
721	7466.784093
722	7457.868958
723	7450.942874
724	7446.142874
725	7442.262181
726	7433.448389
727	7432.679941
728	7423.879244
729	7412.147608
730	7400.671686
731	7399.662557
732	7392.550673
733	7388.51119
734	7380.301178
735	7376.192012
736	7371.126631
737	7363.694111
738	7353.929784
739	7342.893794
740	7336.78502
741	7328.915579
742	7319.797879
743	7312.809357
744	7304.964749
745	7298.144695
746	7292.260758
747	7283.52758
748	7272.497342
749	7265.059477
750	7256.218057
751	7245.692653
752	7240.626489
753	7231.127403
754	7220.606608
755	7213.187493
756	7206.943144
757	7200.755055
758	7199.610446
759	7192.780203
760	7185.436091
761	7178.163957
762	7168.99035
763	7162.920205
764	7148.193326
765	7138.856698
766	7132.610864
767	7131.469947
768	7123.446873
769	7116.468929
770	7106.590038
771	7099.173191
772	7091.425166
773	7085.943377
774	7084.750896
775	7077.25341
776	7066.004349
777	7065.455732
778	7057.393074
779	7052.210932
780	7041.544371
781	7034.456022
782	7027.484211
783	7016.507931
784	7013.061362
785	7000.862463
786	6987.992786
787	6982.010666
788	6976.35477
789	6966.962509
790	6953.708935
791	6943.614615
792	6936.232609
793	6926.147266
794	6915.542205
795	6907.265767
796	6899.356162
797	6892.535926
798	6885.153863
799	6876.271187
800	6866.041358
801	6858.847228
802	6855.847899
803	6845.904934
804	6836.229325
805	6829.67086
806	6824.63883
807	6818.370067
808	6808.245976
809	6803.840875
810	6791.338352
811	6786.311164
812	6778.504415
813	6771.346543
814	6763.264195
815	6755.434733
816	6749.76458
817	6743.60968
818	6732.168117
819	6731.344506
820	6728.374744
821	6722.407394
822	6711.929603
823	6701.861208
824	6694.775943
825	6684.720523
826	6675.341849
827	6669.46847
828	6662.822018
829	6657.766169
830	6656.926547
831	6649.594333
832	6643.429773
833	6636.118915
834	6634.066821
835	6626.496866
836	6618.580458
837	6613.078393
838	6604.198757
839	6596.165417
840	6585.422765
841	6582.169308
842	6581.419095
843	6571.494964
844	6565.790565
845	6560.753999
846	6552.995795
847	6537.396274
848	6529.239587
849	6524.204643
850	6515.097316
851	6507.232916
852	6500.102882
853	6491.477583
854	6485.391314
855	6484.311264
856	6474.912715
857	6466.181292
858	6453.892462
859	6453.172148
860	6441.971012
861	6431.878337
862	6426.668999
863	6417.638755
864	6407.310728
865	6401.759362
866	6392.587697
867	6384.720315
868	6383.834156
869	6375.373616
870	6365.845088
871	6353.18349
872	6347.105156
873	6346.295833
874	6345.48536
875	6336.719968
876	6331.807952
877	6326.284679
878	6320.104468
879	6310.671681
880	6299.709326
881	6294.717433
882	6285.93085
883	6275.055777
884	6267.920417
885	6263.717695
886	6257.607581
887	6249.587183
888	6243.980879
889	6235.358567
890	6226.557546
891	6218.653169
892	6211.28442
893	6205.831957
894	6203.005043
895	6200.59309
896	6189.676351
897	6184.118707
898	6175.204929
899	6166.89085
900	6160.411741
901	6154.579397
902	6145.903497
903	6138.92506
904	6128.442797
905	6122.723919
906	6118.431279
907	6113.604485
908	6105.103994
909	6099.796737
910	6094.923076
911	6088.521716
912	6082.943857
913	6076.904322
914	6068.668766
915	6067.886528
916	6062.888365
917	6062.098206
918	6052.841577
919	6044.998057
920	6039.77117
921	6034.642491
922	6027.562816
923	6022.42742
924	6016.241001
925	6011.02806
926	6006.393123
927	5999.021783
928	5994.279907
929	5993.874757
930	5988.675407
931	5980.512878
932	5976.117358
933	5967.352117
934	5966.646102
935	5959.034858
936	5958.655544
937	5954.770892
938	5950.173308
939	5943.468607
940	5942.821356
941	5934.947231
942	5929.762461
943	5920.819649
944	5919.486709
945	5913.337289
946	5912.122834
947	5908.562918
948	5908.082956
949	5899.431531
950	5898.582358
951	5894.233355
952	5890.722979
953	5887.158094
954	5882.530393
955	5874.325869
956	5868.513942
957	5863.408695
958	5855.905415
959	5848.900846
960	5840.962634
961	5836.739493
962	5827.313899
963	5823.422424
964	5817.246806
965	5811.130299
966	5808.143735
967	5802.549136
968	5796.723912
969	5789.830227
970	5780.151157
971	5770.449531
972	5765.322884
973	5759.810157
974	5751.4307
975	5744.255138
976	5737.985402
977	5731.295067
978	5725.612553
979	5717.853278
980	5713.562711
981	5708.35736
982	5703.161916
983	5702.493969
984	5695.592729
985	5688.891459
986	5682.43403
987	5677.092266
988	5672.347371
989	5665.468803
990	5659.226534
991	5653.877809
992	5649.697065
993	5644.162446
994	5640.042823
995	5633.799417
996	5628.418779
997	5623.707973
998	5619.687201
999	5613.996217
681.507548
53746
