iter	Passed	Remaining
420	2419	3327
421	2425	3321
422	2430	3315
423	2437	3311
424	2442	3304
425	2445	3295
426	2451	3289
427	2456	3283
428	2461	3276
429	2467	3270
430	2471	3262
431	2475	3255
432	2480	3248
433	2487	3243
434	2492	3236
435	2498	3232
436	2504	3226
437	2509	3220
438	2515	3214
439	2519	3207
440	2524	3199
441	2528	3192
442	2534	3186
443	2540	3181
444	2544	3173
445	2549	3167
446	2554	3160
447	2559	3153
448	2563	3146
449	2569	3140
450	2574	3133
451	2579	3127
452	2584	3121
453	2589	3114
454	2596	3109
455	2601	3103
456	2606	3096
457	2610	3089
458	2619	3087
459	2624	3081
460	2630	3075
461	2634	3068
462	2641	3063
463	2646	3057
464	2652	3051
465	2657	3045
466	2663	3039
467	2670	3035
468	2675	3029
469	2681	3024
470	2686	3017
471	2692	3012
472	2697	3005
473	2704	3000
474	2710	2995
475	2714	2988
476	2719	2981
477	2726	2977
478	2731	2971
479	2738	2966
480	2745	2962
481	2750	2955
482	2755	2949
483	2760	2942
484	2766	2937
485	2771	2931
486	2777	2925
487	2783	2920
488	2790	2916
489	2796	2911
490	2803	2905
491	2809	2900
492	2816	2896
493	2821	2889
494	2826	2883
495	2832	2878
496	2839	2873
497	2845	2868
498	2849	2860
499	2854	2854
500	2860	2849
501	2867	2845
502	2873	2839
503	2879	2833
504	2884	2827
505	2890	2821
506	2896	2816
507	2903	2812
508	2909	2806
509	2915	2800
510	2919	2794
511	2924	2787
512	2929	2781
513	2934	2774
514	2939	2768
515	2944	2762
516	2948	2754
517	2954	2749
518	2961	2744
519	2965	2737
520	2971	2731
521	2976	2725
522	2981	2719
523	2987	2713
524	2992	2707
525	3000	2703
526	3005	2697
527	3011	2692
528	3016	2686
529	3021	2679
530	3026	2672
531	3031	2666
532	3036	2660
533	3040	2653
534	3046	2647
535	3051	2641
536	3058	2637
537	3063	2630
538	3070	2625
539	3074	2619
540	3080	2613
541	3086	2608
542	3091	2601
543	3096	2595
544	3100	2588
545	3105	2582
546	3110	2575
547	3116	2570
548	3120	2563
549	3125	2556
550	3130	2551
551	3139	2547
552	3144	2541
553	3150	2536
554	3156	2530
555	3162	2525
556	3167	2519
557	3173	2514
558	3179	2508
559	3184	2502
560	3189	2496
561	3196	2490
562	3202	2485
563	3206	2479
564	3212	2473
565	3219	2468
566	3224	2462
567	3230	2456
568	3236	2451
569	3241	2445
570	3246	2439
571	3252	2433
572	3256	2427
573	3262	2421
574	3267	2415
575	3273	2409
576	3278	2403
577	3283	2397
578	3289	2392
579	3295	2386
580	3301	2381
581	3307	2375
582	3313	2369
583	3318	2363
584	3323	2358
585	3329	2352
586	3334	2346
587	3339	2339
588	3346	2334
589	3350	2328
590	3356	2322
591	3362	2317
592	3368	2311
593	3372	2305
594	3378	2299
595	3384	2294
596	3391	2289
597	3397	2283
598	3401	2277
599	3407	2271
600	3412	2265
601	3418	2259
602	3423	2253
603	3429	2248
604	3435	2243
605	3441	2237
606	3447	2232
607	3454	2226
608	3460	2221
609	3465	2215
610	3471	2210
611	3478	2205
612	3483	2199
613	3489	2193
614	3494	2187
615	3500	2181
616	3504	2175
617	3511	2170
618	3515	2164
619	3521	2158
620	3527	2153
621	3533	2147
622	3538	2141
623	3543	2135
624	3549	2129
625	3556	2124
626	3562	2119
627	3570	2114
