iter	Passed	Remaining
148	884	5050
149	887	5030
150	892	5019
151	896	5003
152	902	4998
153	908	4989
154	913	4981
155	918	4970
156	926	4973
157	933	4972
158	937	4958
159	944	4957
160	949	4945
161	953	4931
162	957	4916
163	961	4901
164	965	4886
165	971	4879
166	976	4873
167	982	4864
168	986	4850
169	991	4838
170	996	4829
171	1003	4832
172	1011	4833
173	1017	4828
174	1021	4817
175	1030	4822
176	1035	4813
177	1039	4801
178	1044	4789
179	1048	4775
180	1055	4777
181	1060	4768
182	1065	4756
183	1071	4751
184	1077	4745
185	1083	4739
186	1088	4732
187	1096	4736
188	1102	4730
189	1107	4720
190	1112	4710
191	1118	4707
192	1123	4697
193	1128	4688
194	1136	4691
195	1142	4685
196	1145	4669
197	1152	4669
198	1157	4657
199	1160	4643
200	1164	4630
201	1170	4624
202	1176	4619
203	1183	4617
204	1191	4618
205	1202	4636
206	1210	4636
207	1215	4626
208	1221	4622
209	1226	4614
210	1235	4618
211	1240	4609
212	1244	4598
213	1251	4595
214	1255	4584
215	1260	4575
216	1263	4560
217	1268	4551
218	1273	4540
219	1279	4538
220	1287	4539
221	1294	4537
222	1301	4533
223	1305	4522
224	1311	4518
225	1317	4512
226	1322	4504
227	1328	4497
228	1333	4489
229	1339	4485
230	1345	4477
231	1350	4469
232	1357	4467
233	1364	4467
234	1373	4471
235	1378	4461
236	1382	4449
237	1385	4436
238	1390	4427
239	1395	4419
240	1399	4408
241	1404	4398
242	1412	4399
243	1418	4393
244	1423	4385
245	1428	4377
246	1436	4379
247	1440	4368
248	1445	4359
249	1451	4355
250	1455	4344
251	1464	4346
252	1468	4335
253	1473	4327
254	1479	4323
255	1484	4313
256	1488	4303
257	1492	4291
258	1497	4284
259	1501	4273
260	1508	4271
261	1515	4269
262	1520	4260
263	1526	4256
264	1532	4249
265	1538	4244
266	1545	4242
267	1553	4242
268	1557	4232
269	1563	4227
270	1573	4232
271	1581	4233
272	1589	4231
273	1594	4223
274	1600	4219
275	1606	4214
276	1612	4208
277	1619	4205
278	1623	4195
279	1627	4185
280	1632	4177
281	1637	4170
282	1648	4176
283	1653	4168
284	1657	4158
285	1664	4156
286	1673	4156
287	1681	4156
288	1685	4147
289	1690	4139
290	1695	4130
291	1700	4123
292	1705	4114
293	1711	4110
294	1717	4103
295	1723	4100
296	1729	4092
297	1733	4082
298	1737	4073
299	1743	4067
300	1747	4058
301	1754	4055
302	1760	4049
303	1766	4043
304	1774	4043
305	1783	4045
306	1796	4054
307	1800	4045
308	1809	4047
309	1819	4049
310	1829	4053
311	1836	4050
312	1842	4044
313	1849	4039
314	1855	4034
315	1859	4025
316	1867	4023
317	1872	4015
318	1876	4006
319	1882	4001
320	1889	3996
321	1895	3990
322	1904	3991
323	1910	3985
324	1914	3976
325	1919	3969
326	1925	3962
327	1929	3952
328	1935	3948
329	1942	3944
330	1946	3934
331	1951	3926
332	1957	3921
333	1961	3912
334	1966	3904
335	1969	3892
336	1975	3886
337	1980	3879
338	1988	3876
339	1994	3872
340	2001	3868
341	2007	3862
342	2018	3865
343	2027	3865
344	2035	3865
345	2040	3857
346	2050	3858
347	2055	3851
348	2063	3849
349	2070	3845
350	2076	3839
351	2084	3837
352	2088	3828
353	2095	3823
354	2099	3814
355	2105	3808
356	2111	3803
357	2115	3794
358	2123	3791
359	2128	3783
360	2132	3774
361	2137	3767
362	2142	3759
363	2148	3753
364	2154	3748
365	2160	3742
366	2165	3734
367	2169	3726
368	2173	3716
369	2177	3707
370	2180	3697
371	2185	3689
372	2190	3682
373	2196	3677
374	2201	3669
375	2207	3664
376	2212	3655
377	2221	3654
378	2225	3647
379	2229	3637
380	2235	3632
381	2240	3624
382	2246	3619
383	2251	3612
384	2259	3609
385	2264	3601
386	2268	3592
387	2274	3587
388	2279	3580
389	2283	3571
390	2290	3566
391	2295	3560
392	2299	3550
393	2307	3549
394	2311	3540
395	2317	3534
396	2324	3530
397	2329	3523
398	2334	3515
399	2340	3511
400	2345	3503
401	2350	3497
402	2357	3492
403	2362	3486
404	2367	3477
405	2371	3469
406	2377	3463
407	2382	3457
408	2386	3448
409	2390	3439
410	2397	3436
411	2403	3429
412	2407	3421
413	2412	3415
414	2418	3409
415	2423	3402
416	2428	3394
417	2431	3386
418	2439	3382
419	2445	3376
420	2449	3368
421	2452	3359
422	2459	3355
423	2465	3349
424	2469	3341
425	2474	3333
426	2480	3328
427	2486	3322
428	2493	3318
429	2497	3310
430	2504	3306
431	2512	3303
432	2517	3296
433	2520	3287
434	2523	3277
435	2531	3274
436	2539	3271
437	2544	3264
438	2549	3257
439	2554	3251
440	2561	3247
441	2565	3238
442	2569	3231
443	2575	3224
444	2581	3219
445	2588	3215
446	2596	3211
447	2604	3208
448	2610	3203
449	2617	3198
450	2623	3193
451	2628	3186
452	2634	3181
453	2640	3175
454	2644	3167
455	2650	3162
456	2657	3158
457	2662	3150
458	2665	3141
459	2668	3132
460	2674	3127
461	2678	3119
462	2683	3112
463	2689	3106
464	2694	3100
465	2699	3093
466	2705	3087
467	2712	3083
468	2717	3076
469	2721	3068
470	2725	3060
471	2728	3052
472	2734	3047
473	2739	3040
474	2743	3031
475	2749	3026
476	2754	3020
477	2759	3013
478	2764	3007
479	2769	3000
480	2777	2997
481	2782	2990
482	2787	2983
483	2791	2976
484	2796	2969
485	2801	2962
486	2806	2956
487	2810	2948
488	2816	2943
489	2826	2941
490	2831	2934
491	2837	2929
492	2842	2922
493	2845	2915
494	2849	2907
495	2852	2898
496	2860	2894
497	2864	2887
498	2871	2883
499	2875	2875
500	2878	2867
501	2883	2860
502	2889	2854
503	2894	2848
504	2898	2841
505	2903	2834
506	2909	2828
507	2913	2821
508	2916	2813
509	2921	2807
510	2925	2799
511	2930	2792
512	2934	2786
513	2939	2778
514	2943	2772
515	2947	2765
516	2952	2758
517	2956	2751
518	2962	2745
519	2968	2739
520	2972	2733
521	2977	2726
522	2983	2721
523	2990	2716
524	2994	2709
525	2999	2703
526	3005	2697
527	3010	2691
528	3015	2685
529	3019	2678
530	3027	2674
531	3034	2669
532	3038	2662
533	3042	2655
534	3048	2649
535	3051	2642
536	3056	2635
537	3061	2628
538	3067	2623
539	3071	2616
540	3078	2611
541	3083	2605
542	3088	2599
543	3093	2593
544	3098	2586
545	3103	2580
546	3108	2574
547	3112	2567
548	3117	2560
549	3121	2553
550	3125	2547
551	3131	2541
552	3138	2537
553	3145	2532
554	3150	2526
555	3157	2521
556	3162	2515
557	3168	2509
558	3174	2504
559	3179	2498
560	3185	2493
561	3191	2487
562	3195	2480
563	3202	2475
564	3212	2473
565	3217	2467
566	3224	2462
567	3229	2455
568	3233	2449
569	3238	2442
570	3243	2437
571	3248	2430
572	3252	2423
573	3257	2417
574	3263	2412
575	3269	2406
576	3274	2400
577	3279	2394
578	3283	2387
579	3293	2385
580	3304	2383
581	3314	2380
582	3320	2374
583	3325	2368
584	3331	2363
585	3339	2359
586	3344	2353
587	3348	2346
588	3352	2339
589	3358	2333
590	3362	2326
591	3367	2321
592	3373	2315
593	3378	2309
594	3385	2304
595	3390	2298
596	3398	2293
597	3402	2287
598	3407	2280
599	3411	2274
600	3415	2267
601	3421	2262
602	3425	2255
603	3430	2249
604	3435	2243
605	3440	2236
606607	3868	24607608	3878	2490
609	3886	2485
610	3894	2479
611	3906	2476
612	3914	2471
613	3925	2468
614	3935	2463
615	3947	2460
616	3951	2453
617	3961	2448
618	3968	2442
619	3979	2439
620	3993	2436
621	4002	2432
622	4013	2428
623	4021	2423
624	4031	2418
625	4039	2413
626	4049	2409
627	4058	2404
628	4064	2397
629	4073	2392
630	4079	2385
631	4088	2380
632	4098	2375
633	4108	2371
634	4119	2367
635	4132	2364
636	4141	2360
637	4150	2355
638	4160	2350
639	4168	2344
640	4179	2340
641	4188	2335
642	4201	2332
643	4210	2327
644	4217	2321
645	4226	2316
646	4234	2310
647	4244	2305
648	4252	2300
649	4260	2294
650	4267	2287
651	4280	2284
652	4286	2278
653	4295	2272
654	4309	2269
655	4316	2263
656	4324	2257
657	4337	2254
658	4345	2248
659	4353	2242
660	4364	2238
661	4372	2232
662	4381	2227
663	4389	2221
664	4400	2216
665	4407	2210
666	4419	2206
667	4431	2202
668	4440	2196
669	4446	2190
670	4455	2184
671	4464	2179
672	4476	2174
673	4483	2168
674	4493	2163
675	4501	2157
676	4511	2152
677	4521	2147
678	4534	2143
679	4545	2139
680	4553	2133
681	4564	2128
682	4574	2123
683	4581	2116
684	4593	2112
685	4598	2104
686	4610	2100
687	4621	2095
688	4625	2088
689	4637	2083
690	4647	2078
691	4656	2072
692	4665	2067
693	4677	2062
694	4687	2057
695	4697	2051
696	4706	2046
697	4715	2040
698	4721	2033
699	4733	2028
700	4740	2022
701	4751	2017
702	4760	2011
703	4768	2004
704	4776	1998
705	4785	1993
706	4795	1987
707	4805	1981
708	4817	1977
709	4826	1971
710	4835	1965
711	4848	1961
712	4856	1955
713	4864	1948
714	4869	1941
715	4880	1935
716	4888	1929
717	4900	1924
718	4910	1919
719	4919	1913
720	4924	1905
721	4935	1900
722	4944	1894
723	4949	1886
724	4960	1881
725	4971	1876
726	4979	1869
727	4986	1863
728	4997	1857
729	5009	1852
730	5018	1846
731	5026	1840
732	5040	1835
733	5051	1830
734	5059	1824
735	5065	1817
736	5075	1811
737	5081	1804
738	5090	1797
739	5096	1790
740	5103	1783
741	5108	1776
742	5117	1770
743	5124	1763
744	5130	1756
745	5137	1749
746	5143	1741
747	5149	1734
748	5153	1727
749	5157	1719
750	5160	1711
751	5164	1703
752	5168	1695
753	5171	1687
754	5175	1679
755	5179	1671
756	5181	1663
757	5185	1655
758	5187	1647
759	5190	1639
760	5193	1631
761	5196	1622
762	5199	1614
763	5201	1606
764	5204	1598
765	5206	1590
766	5208	1582
767	5211	1574
768	5213	1566
769	5216	1558
770	5218	1549
771	5220	1541
772	5223	1533
773	5225	1525
774	5227	1517
775	5231	1510
776	5233	1502
777	5236	1494
778	5238	1486
779	5240	1478
780	5242	1470
781	5244	1462
782	5247	1454
783	5249	1446
784	5251	1438
785	5253	1430
786	5255	1422
787	5257	1414
788	5260	1406
789	5262	1398
790	5264	1391
791	5266	1383
792	5268	1375
793	5270	1367
794	5272	1359
795	5274	1351
796	5276	1344
797	5278	1336
798	5280	1328
799	5283	1320
800	5285	1313
801	5287	1305
802	5289	1297
803	5291	1290
804	5293	1282
805	5295	1274
806	5297	1267
807	5299	1259
808	5301	1251
809	5303	1244
810	5305	1236
811	5308	1229
812	5310	1221
813	5314	1214
814	5316	1206
815	5318	1199
816	5320	1191
817	5324	1184
818	5326	1177
819	5328	1169
820	5331	1162
821	5333	1155
822	5336	1147
823	5338	1140
824	5340	1132
825	5342	1125
826	5344	1118
827	5346	1110
828	5348	1103
829	5351	1096
830	5353	1088
831	5355	1081
832	5358	1074
833	5360	1067
834	5363	1059
835	5364	1052
836	5367	1045
837	5369	1037
838	5372	1030
839	5374	1023
840	5377	1016
841	5379	1009
842	5381	1002
843	5384	995
844	5386	988
845	5388	980
846	5390	973
847	5393	966
848	5395	959
849	5398	952
850	5400	945
851	5402	938
852	5405	931
853	5407	924
854	5409	917
855	5411	910
856	5413	903
857	5415	896
858	5417	889
859	5419	882
860	5421	875
861	5423	868
862	5426	861
863	5428	854
864	5430	847
865	5432	840
866	5435	833
867	5437	826
868	5439	820
869	5442	813
870	5444	806
871	5445	799
872	5448	792
873	5450	785
874	5452	778
875	5454	772
876	5456	765
877	5458	758
878	5460	751
879	5463	745
880	5465	738
881	5468	731
882	5470	724
883	5473	718
884	5475	711
885	5477	704
886	5479	698
887	5481	691
888	5483	684
889	5486	678
890	5488	671
891	5490	664
892	5493	658
893	5495	651
894	5497	644
895	5499	638
896	5500	631
897	5502	624
898	5503	618
899	5505	611
900	5507	605
901	5509	598
902	5511	592
903	5514	585
904	5515	579
905	5517	572
906	5519	565
907	5520	559
908	5522	552
909	5524	546
910	5526	539
911	5527	533
912	5529	526
913	5531	520
914	5532	513
915	5534	507
916	5536	501
917	5538	494
918	5540	488
919	5542	481
920	5543	475
921	5545	469
922	5546	462
923	5548	456
924	5550	450
925	5551	443
926	5553	437
927	5554	430
928	5556	424
929	5558	418
930	5559	412
931	5561	405
932	5562	399
933	5564	393
934	5566	386
935	5567	380
936	5569	374
937	5570	368
938	5572	361
939	5573	355
940	5575	349
941	5576	343
942	5578	337
943	5579	331
944	5581	324
945	5583	318
946	5584	312
947	5586	306
948	5588	300
949	5590	294
950	5591	288
951	5593	282
952	5595	275
953	5596	269
954	5598	263
955	5600	257
956	5601	251
957	5603	245
958	5605	239
959	5607	233
960	5608	227
961	5610	221
962	5611	215
963	5613	209
964	5615	203
965	5617	197
966	5618	191
967	5620	185
968	5622	179
969	5623	173
970	5625	168
971	5627	162
972	5628	156
973	5630	150
974	5631	144
975	5633	138
976	5635	132
977	5636	126
978	5638	120
979	5640	115
980	5641	109
981	5643	103
982	5645	97
983	5646	91
984	5648	86
985	5649	80
986	5651	74
987	5653	68
988	5655	62
989	5657	57
990	5658	51
991	5660	45
992	5662	39
993	5663	34
994	5665	28
995	5667	22
996	5668	17
997	5670	11
998	5672	5
999	5674	0
