iter	RMSE
169	15721.90343
170	15689.34874
171	15655.29865
172	15615.10893
173	15582.27264
174	15554.8008
175	15527.17214
176	15495.20733
177	15465.11096
178	15440.19274
179	15399.76253
180	15370.94034
181	15338.45482
182	15321.97353
183	15298.93187
184	15246.31235
185	15222.70631
186	15195.21992
187	15176.4783
188	15147.31721
189	15122.76452
190	15076.03919
191	15030.41943
192	15007.51562
193	14967.59917
194	14951.56833
195	14925.66159
196	14896.09933
197	14857.81012
198	14838.60659
199	14815.75628
200	14785.59521
201	14759.0315
202	14716.42681
203	14700.75161
204	14668.6637
205	14648.38532
206	14631.67891
207	14622.84669
208	14580.35666
209	14557.00561
210	14534.07954
211	14516.74244
212	14486.33736
213	14479.1813
214	14440.90941
215	14429.88986
216	14411.80549
217	14380.73549
218	14344.98705
219	14307.46927
220	14283.78218
221	14258.12431
222	14224.44878
223	14199.98036
224	14167.17321
225	14145.92455
226	14127.62083
227	14118.00318
228	14089.62224
229	14078.8671
230	14052.83404
231	14046.12505
232	14039.34231
233	14009.00869
234	13992.91013
235	13959.56621
236	13951.07727
237	13932.70298
238	13916.06285
239	13894.72017
240	13855.80236
241	13824.83626
242	13789.38319
243	13759.40358
244	13736.22597
245	13709.00583
246	13700.42978
247	13694.36368
248	13684.6535
249	13662.0068
250	13646.00968
251	13619.0622
252	13593.11992
253	13568.199
254	13541.88588
255	13517.54703
256	13488.67597
257	13465.02115
258	13449.78892
259	13426.22987
260	13389.95452
261	13382.51069
262	13354.9843
263	13328.9099
264	13323.40347
265	13298.45561
266	13293.67035
267	13269.94249
268	13246.87066
269	13220.75022
270	13214.13227
271	13196.71954
272	13190.48544
273	13165.91403
274	13147.9679
275	13132.25606
276	13126.99184
277	13102.61049
278	13098.18345
279	13077.66359
280	13056.41436
281	13034.69308
282	13007.85777
283	12987.36482
284	12960.37208
285	12934.37392
286	12915.18248
287	12881.65472
288	12866.27042
289	12840.48651
290	12805.93877
291	12785.53717
292	12768.81705
293	12747.39581
294	12728.02787
295	12725.10335
296	12708.43911
297	12699.79852
298	12669.36437
299	12665.92941
300	12663.13974
301	12641.2009
302	12623.36763
303	12605.87223
304	12602.10844
305	12575.92948
306	12557.35642
307	12554.12792
308	12538.1829
309	12516.15047
310	12486.84185
311	12470.71233
312	12467.16055
313	12446.14384
314	12419.76856
315	12413.73363
316	12393.90983
317	12375.70326
318	12371.29668
319	12367.28376
320	12345.19052
321	12334.13968
322	12315.49749
323	12292.60013
324	12279.54625
325	12259.6579
326	12243.72269
327	12218.88765
328	12201.87627
329	12179.21008
330	12160.87516
331	12137.90245
332	12120.86389
333	12117.661
334	12105.74341
335	12094.62498
336	12092.68742
337	12086.41034
338	12066.45238
339	12053.07228
340	12039.21477
341	12014.75397
342	11986.22062
343	11973.59354
344	11952.85979
345	11926.75488
346	11905.0039
347	11880.8327
348	11858.44109
349	11849.33691
350	11826.31764
351	11802.47431
352	11784.02376
353	11766.83383
354	11754.19083
355	11740.08604
356	11717.23465
357	11690.4147
358	11671.23104
359	11652.6841
360	11634.15135
361	11610.62698
362	11599.10423
363	11581.97709
364	11568.41825
365	11548.80336
366	11528.16435
367	11501.52393
368	11498.89327
369	11487.93233
370	11486.73059
371	11475.8858
372	11462.12656
373	11448.86499
374	11440.44818
375	11423.0453
376	11400.76511
377	11386.74196
378	11382.7199
379	11381.66338
380	11360.18927
381	11342.9854
382	11324.56248
383	11303.55748
384	11287.87706
385	11286.77136
386	11275.02042
387	11254.06909
388	11246.70578
389	11229.81453
390	11209.74987
391	11191.04113
392	11188.45033
393	11168.07836
394	11149.56688
395	11129.43979
396	11116.65919
397	11093.03598
398	11082.25216
399	11060.18427
400	11057.14277
401	11045.25194
402	11022.82876
403	11001.37572
404	10985.92289
405	10980.64445
406	10965.95941
407	10963.76556
408	10953.39827
409	10934.92578
410	10921.18353
411	10919.26079
412	10902.88166
413	10898.86097
414	10887.85628
415	10869.95823
416	10853.00776
417	10829.11489
418	10821.94587
419	10800.23173
420	10793.588
421	10774.01684
422	10757.84073
423	10742.69099
424	10731.21405
425	10714.00685
426	10703.18762
427	10689.38487
428	10670.74172
429	10652.95976
430	10632.86815
431	10624.39824
432	10612.52065
433	10611.68566
434	10593.59758
435	10573.99262
436	10570.69197
437	10558.71605
438	10550.27263
439	10529.28975
440	10512.06786
441	10511.25054
442	10494.13807
443	10482.30488
444	10468.93795
445	10447.01582
446	10429.62843
447	10414.78185
448	10398.96436
449	10387.15519
450	10377.56592
451	10375.71563
452	10374.98098
453	10357.65875
454	10338.42918
455	10326.69578
456	10316.73577
457	10314.40737
458	10303.50092
459	10294.90912
460	10276.87679
461	10271.35314
462	10259.88628
463	10245.22429
464	10233.8894
465	10213.90453
466	10199.66221
467	10198.07434
468	10182.87935
469	10180.99835
470	10166.24756
471	10154.41585
472	10142.74299
473	10127.41869
474	10106.303
475	10094.12808
476	10080.6525
477	10077.54832
478	10066.40879
479	10059.90876
480	10057.99127
481	10050.41754
482	10035.35575
483	10023.11601
484	10015.58744
485	10002.12129
486	9993.466251
487	9976.973434
488	9976.235681
489	9955.754599
490	9938.962514
491	9925.87798
492	9910.323573
493	9900.547675
494	9894.534273
495	9885.973324
496	9869.410514
497	9853.213448
498	9839.912916
499	9829.201095
500	9809.518626
501	9798.632027
502	9797.291549
503	9791.336891
504	9779.487707
505	9773.121226
506	9756.127798
507	9752.366605
508	9750.208506
509	9741.524726
510	9733.63623
511	9723.295465
512	9706.809887
513	9694.938209
514	9680.995668
515	9667.800216
516	9662.497247
517	9651.209306
518	9639.821063
519	9634.064157
520	9631.748055
521	9615.935667
522	9603.294578
523	9601.536766
524	9589.939483
525	9573.127535
526	9558.04958
527	9538.834574
528	9527.988485
529	9519.273833
530	9505.014622
531	9499.984951
532	9489.52807
533	9478.176723
534	9472.466905
535	9470.21022
536	9456.019759
537	9445.830239
538	9431.207541
539	9421.709409
540	9403.128892
541	9391.987884
542	9390.896863
543	9380.517247
544	9373.716889
545	9361.274492
546	9344.097617
547	9336.964747
548	9326.625017
549	9314.171183
550	9305.784154
551	9295.55808
552	9293.98745
553	9278.184997
554	9265.065903
555	9251.065111
556	9230.708426
557	9222.45934
558	9210.185695
559	9195.315275
560	9189.899572
561	9188.994101
562	9176.282466
563	9164.71186
564	9159.736039
565	9158.865716
566	9148.491809
567	9139.751748
568	9129.990225
569	9116.393871
570	9115.255589
571	9103.207008
572	9093.29926
573	9084.451583
574	9077.213722
575	9066.764618
576	9056.790396
577	9055.785069
578	9041.680662
579	9030.444079
580	9021.483237
581	9019.117539
582	9005.599759
583	8997.150763
584	8983.970411
585	8971.396023
586	8970.903061
587	8957.890614
588	8950.342763
589	8941.704917
590	8935.0558
591	8926.945724
592	8922.519033
593	8917.400469
594	8913.003211
595	8906.524567
596	8890.31129
597	8889.779701
598	8879.251216
599	8872.214247
600	8861.06669
601	8851.406772
602	8844.335701
603	8833.798283
604	8825.489608
605	8818.885193
606	8817.551753
607	8806.707768
608	8792.765217
609	8777.830872
610	8765.138606
611	8759.555564
612	8753.877181
613	8748.59022
614	8738.5006
615	8730.990965
616	8718.570406
617	8718.11122
618	8705.970251
619	8705.015051
620	8693.572796
621	8680.636397
622	8678.990321
623	8672.177334
624	8668.068928
625	8654.364386
626	8645.837205
627	8637.276859
628	8629.895604
629	8622.036991
630	8609.767458
631	8602.946805
632	8595.380865
633	8581.27639
634	8570.751973
635	8562.402231
636	8552.396115
637	8542.274564
638	8541.245732
639	8537.368833
640	8530.291616
641	8522.433045
642	8510.353784
643	8506.639819
644	8499.894036
645	8494.287168
646	8484.293113
647	8473.711043
648	8466.678223
649	8454.23633
650	8445.554212
651	8445.131755
652	8429.15147
653	8421.065882
654	8415.960507
655	8408.636153
656	8395.450647
657	8391.526955
658	8385.586804
659	8379.892252
660	8378.834308
661	8366.705087
662	8358.728367
663	8357.910403
664	8347.008963
665	8346.579189
666	8334.823226
667	8323.699118
668	8310.417119
669	8301.646151
670	8291.162886
671	8283.300559
672	8275.218798
673	8262.574404
674	8254.450926
675	8249.886885
676	8241.481804
677	8235.438513
678	8224.870462
679	8220.096705
680	8212.383421
681	8205.632568
682	8195.487001
683	8186.64944
684	8178.856645
685	8168.344078
686	8157.054712
687	8156.668676
688	8151.016522
689	8145.64185
690	8141.027512
691	8135.446006
692	8122.51443
693	8117.641121
694	8113.96816
695	8108.724811
696	8102.922034
697	8091.747791
698	8079.856416
699	8070.415277
700	8070.008579
701	8066.43194
702	8063.543307
703	8052.630214
704	8045.268706
705	8035.16827
706	8030.64163
707	8021.618624
708	8013.415134
709	8009.060932
710	8001.750088
711	7992.666791
712	7984.637037
713	7969.940187
714	7959.53569
715	7947.861134
716	7941.031403
717	7929.513564
718	7921.385168
719	7912.741694
720	7902.861819
721	7892.520532
722	7888.372746
723	7884.029395
724	7877.605086
725	7870.427013
726	7862.544774
727	7854.855216
728	7849.795518
729	7842.5208
730	7833.204765
731	7832.873054
732	7823.074351
733	7810.021037
734	7796.345502
735	7795.965951
736	7786.521289
737	7782.020856
738	7776.25553
739	7765.926832
740	7757.585016
741	7755.239252
742	7751.163313
743	7741.861638
744	7729.927521
745	7721.051703
746	7716.130065
747	7710.325925
748	7705.94012
749	7696.691676
750	7686.182282
751	7680.171192
752	7672.001313
753	7671.063174
754	7670.746633
755	7663.88772
756	7658.498005
757	7649.7821
758	7644.290389
759	7635.749922
760	7632.032929
761	7623.912092
762	7615.663386
763	7608.214127
764	7600.015663
765	7594.502014
766	7584.302465
767	7580.912929
768	7575.751051
769	7568.634892
770	7564.096634
771	7557.338012
772	7546.10207
773	7537.730201
774	7527.868433
775	7519.688586
776	7519.276154
777	7509.43086
778	7498.351108
779	7490.952984
780	7489.658301
781	7483.144105
782	7474.881387
783	7468.719079
784	7459.552587
785	7451.207489
786	7445.065972
787	7433.884604
788	7430.601394
789	7426.25131
790	7422.302843
791	7416.155079
792	7406.531212
793	7397.398201
794	7391.947349
795	7381.858552
796	7376.836053
797	7370.133797
798	7369.84096
799	7365.547327
800	7357.456851
801	7352.917046
802	7346.991954
803	7339.451529
804	7330.385411
805	7324.186887
806	7311.212727
807	7301.563876
808	7289.769056
809	7278.71059
810	7275.769733
811	7271.468817
812	7265.681484
813	7261.746025
814	7258.078679
815	7255.173722
816	7247.699296
817	7237.992741
818	7233.90189
819	7226.713689
820	7216.73918
821	7210.702688
822	7203.262096
823	7199.343549
824	7192.71699
825	7189.711974
826	7185.10962
827	7176.872076
828	7173.980908
829	7168.686445
830	7163.046082
831	7155.408961
832	7148.208002
833	7143.591244
834	7138.551884
835	7128.152422
836	7120.002304
837	7111.207422
838	7098.227438
839	7094.704388
840	7089.123154
841	7083.321534
842	7079.754328
843	7073.283578
844	7069.987531
845	7059.601453
846	7056.136719
847	7049.83704
848	7042.286638
849	7036.720804
850	7026.039209
851	7019.995286
852	7011.455313
853	7005.436748
854	7001.407603
855	6996.78121
856	6988.195553
857	6982.24955
858	6976.660694
859	6968.446907
860	6964.534754
861	6960.918144
862	6956.323408
863	6951.588918
864	6949.85722
865	6942.161187
866	6936.527069
867	6930.488284
868	6923.900903
869	6918.022616
870	6914.686503
871	6908.86253
872	6902.239589
873	6891.943021
874	6885.300096
875	6880.231538
876	6871.779294
877	6869.756674
878	6863.624185
879	6855.976886
880	6850.655672
881	6841.948884
882	6835.042904
883	6828.755442
884	6819.312972
885	6811.68919
886	6806.149954
887	6800.68529
888	6799.461647
889	6788.792198
890	6783.478685
891	6778.103521
892	6772.841319
893	6766.719311
894	6758.311544
895	6756.513105
896	6749.762747
897	6740.220167
898	6734.577837
899	6725.495877
900	6722.717339
901	6716.826901
902	6708.336791
903	6697.52376
904	6691.700567
905	6681.58391
906	6674.054162
907	6669.212327
908	6660.787892
909	6657.705446
910	6648.278531
911	6640.423829
912	6634.735872
913	6623.671065
914	6623.402072
915	6616.938586
916	6611.236767
917	6605.583637
918	6597.238915
919	6588.73517
920	6582.610634
921	6575.722843
922	6567.854106
923	6561.123036
924	6554.709672
925	6546.864338
926	6539.007426
927	6535.126408
928	6529.311917
929	6522.336934
930	6517.302157
931	6507.935015
932	6503.616676
933	6497.689104
934	6492.924829
935	6489.85194
936	6484.968769
937	6477.500091
938	6466.755156
939	6461.667864
940	6452.315147
941	6449.027618
942	6441.741164
943	6433.615873
944	6428.49001
945	6424.513731
946	6418.435078
947	6410.208941
948	6404.650802
949	6398.777949
950	6392.599142
951	6388.608273
952	6382.678212
953	6378.870401
954	6378.559962
955	6372.014876
956	6366.591294
957	6357.98807
958	6351.577589
959	6347.046592
960	6338.138227
961	6331.675159
962	6326.490563
963	6321.057039
964	6314.131709
965	6311.872308
966	6303.212222
967	6298.410635
968	6290.468665
969	6282.346276
970	6275.458888
971	6268.002084
972	6259.471691
973	6257.542912
974	6252.361958
975	6246.19885
976	6235.18054
977	6232.94172
978	6230.723592
979	6226.761318
980	6224.967901
981	6216.344305
982	6211.946295
983	6205.103486
984	6198.374388
985	6197.771933
986	6195.041883
987	6190.655652
988	6185.52929
989	6184.324075
990	6180.731226
991	6176.894502
992	6172.332542
993	6166.351589
994	6163.354618
995	6157.816885
996	6153.710238
997	6146.740496
998	6145.061066
999	6139.318261
