iter	Passed	Remaining
213	1401	5146
214	1405	5132
215	1411	5123
216	1416	5112
217	1421	5097
218	1424	5080
219	1430	5071
220	1436	5063
221	1440	5047
222	1445	5037
223	1452	5032
224	1458	5024
225	1464	5015
226	1467	4998
227	1474	4991
228	1479	4979
229	1485	4972
230	1488	4956
231	1492	4939
232	1496	4927
233	1503	4920
234	1507	4906
235	1510	4891
236	1517	4886
237	1524	4880
238	1530	4872
239	1536	4865
240	1540	4851
241	1544	4836
242	1547	4820
243	1551	4807
244	1557	4798
245	1561	4786
246	1567	4779
247	1571	4764
248	1574	4750
249	1579	4737
250	1585	4731
251	1594	4732
252	1598	4720
253	1602	4706
254	1606	4692
255	1609	4678
256	1615	4669
257	1618	4655
258	1622	4642
259	1630	4639
260	1637	4635
261	1641	4623
262	1645	4611
263	1652	4607
264	1657	4595
265	1662	4586
266	1665	4572
267	1668	4557
268	1673	4547
269	1678	4537
270	1681	4524
271	1689	4522
272	1695	4514
273	1699	4504
274	1703	4491
275	1708	4480
276	1711	4468
277	1717	4461
278	1722	4450
279	1725	4436
280	1729	4424
281	1735	4418
282	1740	4408
283	1743	4396
284	1748	4385
285	1752	4375
286	1760	4372
287	1763	4360
288	1768	4351
289	1773	4342
290	1778	4332
291	1782	4322
292	1789	4318
293	1795	4311
294	1800	4302
295	1805	4293
296	1812	4290
297	1816	4279
298	1820	4268
299	1824	4257
300	1828	4246
301	1832	4236
302	1837	4227
303	1843	4219
304	1847	4209
305	1851	4199
306	1858	4194
307	1864	4190
308	1872	4186
309	1876	4176
310	1882	4171
311	1886	4160
312	1893	4155
313	1896	4144
314	1901	4134
315	1906	4127
316	1913	4121
317	1917	4112
318	1926	4112
319	1929	4099
320	1932	4087
321	1939	4083
322	1947	4082
323	1950	4069
324	1957	4064
325	1961	4055
326	1965	4044
327	1968	4033
328	1971	4021
329	1976	4012
330	1983	4008
331	1990	4005
332	1995	3997
333	2000	3989
334	2010	3991
335	2020	3992
336	2029	3992
337	2045	4005
338	2052	4001
339	2060	3999
340	2067	3995
341	2075	3992
342	2081	3986
343	2087	3981
344	2091	3970
345	2098	3965
346	2108	3967
347	2114	3961
348	2122	3958
349	2130	3956
350	2140	3957
351	2146	3951
352	2155	3950
353	2165	3952
354	2171	3945
355	2179	3943
356	2186	3937
357	2193	3934
358	2209	3944
359	2216	3940
360	2223	3935
361	2235	3939
362	2241	3933
363	2250	3932
364	2263	3938
365	2271	3935
366	2282	3936
367	2290	3933
368	2301	3935
369	2311	3936
370	2315	3925
371	2330	3935
372	2336	3927
373	2343	3923
374	2354	3924
375	2359	3914
376	2365	3909
377	2372	3903
378	2378	3897
379	2390	3899
380	2396	3893
381	2409	3898
382	2414	3889
383	2424	3889
384	2434	3889
385	2440	3881
386	2449	3879
387	2457	3876
388	2470	3879
389	2475	3872
390	2480	3863
391	2485	3854
392	2493	3850
393	2503	3849
394	2510	3845
395	2516	3838
396	2526	3837
397	2531	3829
398	2542	3828
399	2548	3823
400	2558	3821
401	2567	3820
402	2580	3822
403	2586	3815
404	2592	3808
405	2595	3797
406	2600	3788
407	2609	3785
408	2622	3790
409	2634	3790
410	2647	3794
411	2658	3794
412	2665	3788
413	2679	3792
414	2687	3788
