iter	RMSE
575	8766.745661
576	8756.89795
577	8749.760812
578	8742.233264
579	8732.542286
580	8718.200946
581	8715.836299
582	8709.808473
583	8701.53029
584	8695.979126
585	8681.844861
586	8669.638002
587	8668.390038
588	8667.087062
589	8664.984111
590	8662.45391
591	8649.602199
592	8641.984143
593	8635.732964
594	8621.203514
595	8611.507623
596	8608.673289
597	8598.860692
598	8591.686395
599	8583.985031
600	8578.728178
601	8571.879145
602	8560.86007
603	8553.206572
604	8546.841753
605	8536.472537
606	8524.606033
607	8512.592234
608	8510.630318
609	8502.072779
610	8496.90524
611	8486.870785
612	8479.485087
613	8471.923836
614	8457.911988
615	8448.778596
616	8442.68967
617	8441.484123
618	8432.831258
619	8422.90767
620	8411.713238
621	8401.825471
622	8393.592906
623	8379.023074
624	8370.262042
625	8368.893065
626	8358.611022
627	8355.701664
628	8354.781181
629	8347.708709
630	8345.923129
631	8334.760627
632	8326.559007
633	8316.353795
634	8314.103922
635	8312.906621
636	8299.01645
637	8288.979333
638	8287.590146
639	8280.462359
640	8271.113586
641	8263.03384
642	8252.234566
643	8240.89647
644	8240.353063
645	8227.777741
646	8219.11309
647	8216.017826
648	8206.527048
649	8197.289043
650	8193.389869
651	8184.726206
652	8176.135221
653	8169.260936
654	8160.057388
655	8144.009469
656	8137.334466
657	8126.124718
658	8124.927747
659	8109.566582
660	8101.783451
661	8091.880088
662	8086.110356
663	8079.919786
664	8079.526591
665	8072.947288
666	8061.237911
667	8052.640839
668	8038.926383
669	8030.182586
670	8018.501213
671	8011.145929
672	7998.527413
673	7991.219724
674	7980.2873
675	7967.65124
676	7955.81823
677	7945.517588
678	7943.131444
679	7935.40406
680	7927.773062
681	7926.812468
682	7922.077367
683	7919.426897
684	7908.155732
685	7902.855742
686	7894.614776
687	7886.896424
688	7879.154608
689	7878.223674
690	7869.441428
691	7867.619417
692	7855.194432
693	7848.086512
694	7839.948161
695	7832.82636
696	7821.96662
697	7813.753699
698	7801.342228
699	7793.309003
700	7781.943182
701	7771.783936
702	7770.874016
703	7768.473513
704	7750.233676
705	7746.123194
706	7745.097786
707	7741.483819
708	7733.277377
709	7723.864809
710	7712.957948
711	7703.594191
712	7702.814394
713	7691.139412
714	7685.80749
715	7675.588127
716	7668.081444
717	7656.564373
718	7647.13612
719	7641.117
720	7633.821733
721	7627.052425
722	7618.278121
723	7613.250438
724	7610.037866
725	7602.52258
726	7602.147338
727	7597.164904
728	7592.106066
729	7583.351455
730	7578.438839
731	7571.810122
732	7566.998785
733	7558.670562
734	7552.410631
735	7546.189969
736	7535.630531
737	7528.294278
738	7527.650678
739	7522.565998
740	7516.919564
741	7508.316299
742	7502.817173
743	7490.395362
744	7478.637623
745	7466.188216
746	7451.416665
747	7450.645166
748	7445.120282
749	7438.91595
750	7425.729906
751	7424.290091
752	7419.953071
753	7412.361813
754	7406.845426
755	7395.480046
756	7383.130647
757	7375.012279
758	7368.993619
759	7360.179702
760	7359.674119
761	7353.996471
762	7348.94893
763	7340.134727
764	7339.625603
