iter	Passed	Remaining
463	776	896
464	777	894
465	778	892
466	780	890
467	781	888
468	783	887
469	785	885
470	786	883
471	788	881
472	789	879
473	791	877
474	792	876
475	794	874
476	795	872
477	797	870
478	798	868
479	800	867
480	801	865
481	803	863
482	805	862
483	807	860
484	809	859
485	810	857
486	811	855
487	814	854
488	815	852
489	817	851
490	819	849
491	820	847
492	822	845
493	824	844
494	825	842
495	827	840
496	828	838
497	829	836
498	831	834
499	833	833
500	835	831
501	837	830
502	838	828
503	839	826
504	841	824
505	843	823
506	844	821
507	846	819
508	848	818
509	850	816
510	851	815
511	853	813
512	854	811
513	856	809
514	858	808
515	859	806
516	861	804
517	862	802
518	864	800
519	865	799
520	867	797
521	868	795
522	870	794
523	872	792
524	874	790
525	875	789
526	877	787
527	878	785
528	881	784
529	882	783
530	884	781
531	885	779
532	887	777
533	889	775
534	890	774
535	892	772
536	893	770
537	895	768
538	896	766
539	897	764
540	899	762
541	900	761
542	902	759
543	903	757
544	905	755
545	906	753
546	908	752
547	909	750
548	911	748
549	912	746
550	914	744
551	915	743
552	917	741
553	918	739
554	920	737
555	921	735
556	923	734
557	924	732
558	926	730
559	927	728
560	929	727
561	931	725
562	933	724
563	934	722
564	936	720
565	937	718
566	939	717
567	940	715
568	942	713
569	943	712
570	945	710
571	946	708
572	948	706
573	950	705
574	951	703
575	953	701
576	954	699
577	956	697
578	957	696
579	958	694
580	960	692
581	961	690
582	964	689
583	965	687
584	966	685
585	968	684
586	970	682
587	972	681
588	973	679
589	975	677
590	976	675
591	978	674
592	980	672
593	981	671
594	983	669
595	984	667
596	986	665
597	988	664
598	990	662
599	991	661
600	993	659
601	994	657
602	996	656
603	997	654
604	999	652
605	1001	650
606	1002	649
607	1004	647
608	1005	645
609	1007	643
610	1008	642
611	1010	640
612	1011	638
613	1013	637
614	1014	635
615	1016	633
616	1017	631
617	1019	630
618	1020	628
619	1022	626
620	1023	624
621	1025	623
622	1026	621
623	1028	619
624	1029	617
625	1031	616
626	1033	614
627	1034	612
628	1035	611
629	1037	609
630	1038	607
631	1040	605
632	1041	603
633	1043	602
634	1044	600
635	1046	598
636	1047	597
637	1049	595
638	1051	593
639	1052	592
640	1054	590
641	1055	588
642	1057	586
643	1058	585
644	1060	583
645	1061	581
646	1063	579
647	1064	578
648	1065	576
649	1067	574
650	1068	573
651	1070	571
652	1071	569
653	1073	567
654	1074	566
655	1076	564
656	1078	562
657	1079	561
658	1080	559
659	1082	557
660	1083	555
661	1085	554
662	1086	552
663	1088	550
664	1090	549
665	1091	547
666	1093	545
667	1095	544
668	1096	542
669	1098	540
670	1099	539
671	1101	537
672	1102	535
673	1104	534
674	1105	532
675	1107	530
676	1108	529
677	1110	527
678	1111	525
679	1113	523
680	1114	522
681	1116	520
682	1117	518
683	1119	517
684	1120	515
685	1122	513
686	1123	511
687	1125	510
688	1126	508
689	1128	506
690	1129	505
691	1131	503
692	1133	502
693	1134	500
694	1136	498
695	1137	496
696	1139	495
697	1140	493
698	1142	491
699	1143	490
700	1144	488
701	1146	486
702	1147	484
703	1149	483
704	1150	481
705	1152	479
706	1153	478
707	1155	476
708	1156	474
709	1158	473
710	1160	471
711	1161	469
712	1162	468
713	1164	466
714	1165	464
715	1167	463
716	1168	461
717	1170	459
718	1171	457
719	1173	456
720	1174	454
721	1176	452
722	1177	451
723	1179	449
724	1180	447
725	1182	446
726	1183	444
727	1185	442
728	1187	441
729	1188	439
730	1189	437
731	1191	436
732	1192	434
733	1194	432
734	1195	431
735	1197	429
736	1199	427
737	1200	426
738	1201	424
739	1203	422
740	1204	421
741	1206	419
742	1208	417
743	1209	416
744	1211	414
745	1212	412
746	1214	411
747	1215	409
748	1217	407
749	1218	406
750	1220	404
751	1221	402
752	1223	401
753	1224	399
754	1226	397
755	1227	396
756	1229	394
757	1231	393
758	1232	391
759	1234	389
760	1235	388
761	1237	386
762	1239	384
763	1240	383
764	1242	381
765	1243	379
766	1245	378
767	1248	377
768	1249	375
769	1251	373
770	1253	372
771	1254	370
772	1256	368
773	1258	367
774	1260	365
775	1261	364
776	1263	362
777	1265	361
778	1267	359
779	1268	357
780	1270	356
781	1271	354
782	1273	352
783	1274	351
784	1276	349
785	1277	347
786	1279	346
787	1280	344
788	1282	342
789	1284	341
790	1285	339
791	1287	338
792	1288	336
793	1290	334
794	1292	333
795	1293	331
796	1295	329
797	1297	328
798	1299	326
799	1301	325
800	1302	323
801	1303	321
802	1305	320
803	1306	318
804	1308	316
805	1309	315
806	1311	313
807	1312	311
808	1314	310
809	1315	308
810	1317	306
811	1318	305
812	1320	303
813	1321	302
814	1323	300
815	1324	298
816	1326	297
817	1327	295
818	1329	293
819	1330	292
820	1332	290
821	1333	288
822	1335	287
823	1336	285
824	1338	283
825	1339	282
826	1341	280
827	1342	278
828	1344	277
829	1346	275
830	1348	274
831	1349	272
832	1351	270
833	1352	269
834	1354	267
835	1355	265
836	1357	264
837	1358	262
838	1360	261
839	1361	259
840	1363	257
841	1364	256
842	1366	254
843	1367	252
844	1369	251
845	1370	249
846	1372	247
847	1374	246
848	1375	244
849	1377	243
850	1378	241
851	1380	239
852	1382	238
853	1383	236
854	1385	234
855	1386	233
856	1388	231
857	1389	230
858	1391	228
859	1393	226
860	1394	225
861	1395	223
862	1397	221
863	1399	220
864	1400	218
865	1402	216
866	1403	215
867	1405	213
868	1406	212
869	1407	210
870	1409	208
871	1410	207
872	1412	205
873	1413	203
874	1415	202
875	1417	200
876	1419	199
877	1420	197
878	1421	195
879	1423	194
880	1425	192
881	1426	190
882	1428	189
883	1429	187
884	1431	185
885	1432	184
886	1434	182
887	1435	181
888	1436	179
889	1438	177
890	1439	176
891	1441	174
892	1443	172
893	1444	171
894	1446	169
895	1447	168
896	1449	166
897	1450	164
898	1452	163
899	1454	161
900	1455	159
901	1457	158
902	1458	156
903	1460	155
904	1462	153
905	1463	151
906	1465	150
907	1467	148
908	1468	147
909	1470	145
910	1471	143
911	1473	142
912	1474	140
913	1476	138
914	1478	137
915	1480	135
916	1481	134
917	1483	132
918	1484	130
919	1486	129
920	1488	127
921	1490	126
922	1491	124
923	1493	122
924	1494	121
925	1496	119
926	1497	117
927	1499	116
928	1500	114
929	1502	113
930	1503	111
931	1505	109
932	1506	108
933	1508	106
934	1509	104
935	1512	103
936	1513	101
937	1515	100
938	1516	98
939	1518	96
940	1519	95
941	1521	93
942	1522	92
943	1524	90
944	1525	88
945	1527	87
946	1528	85
947	1530	83
948	1531	82
949	1533	80
950	1534	79
951	1536	77
952	1537	75
953	1539	74
954	1540	72
955	1542	70
956	1543	69
957	1545	67
958	1546	66
959	1548	64
960	1549	62
961	1551	61
962	1552	59
963	1554	58
964	1555	56
965	1557	54
966	1558	53
967	1559	51
968	1561	49
969	1563	48
970	1564	46
971	1566	45
972	1567	43
973	1569	41
974	1570	40
975	1572	38
976	1573	37
977	1574	35
978	1576	33
979	1577	32
980	1579	30
981	1580	28
982	1581	27
983	1583	25
984	1584	24
985	1586	22
986	1588	20
987	1589	19
988	1591	17
989	1592	16
990	1594	14
991	1596	12
992	1598	11
993	1599	9
994	1601	8
995	1602	6
996	1604	4
997	1605	3
998	1607	1
999	1608	0
