iter	RMSE
307	12636.98495
308	12610.5975
309	12594.86195
310	12590.13668
311	12566.59209
312	12537.73324
313	12534.01375
314	12508.58255
315	12505.0296
316	12500.67162
317	12495.3362
318	12472.83399
319	12445.85507
320	12416.01672
321	12393.83116
322	12369.48283
323	12355.14147
324	12350.96444
325	12336.99146
326	12315.33232
327	12292.50442
328	12280.4127
329	12264.60912
330	12235.1755
331	12229.73951
332	12202.02184
333	12183.20243
334	12163.6822
335	12160.91229
336	12134.79812
337	12110.90445
338	12105.41562
339	12082.97889
340	12062.14984
341	12059.54278
342	12042.0356
343	12022.78194
344	12001.70099
345	11974.32044
346	11952.6479
347	11947.8935
348	11921.59057
349	11918.88238
350	11898.53872
351	11896.0887
352	11871.41437
353	11857.60567
354	11855.22419
355	11836.5655
356	11833.85261
357	11811.82804
358	11785.17534
359	11766.65959
360	11745.24812
361	11742.80705
362	11716.82056
363	11714.36028
364	11694.99149
365	11676.13722
366	11657.93604
367	11634.37568
368	11614.23694
369	11594.02342
370	11575.81191
371	11573.51291
372	11547.6096
373	11529.84164
374	11506.28172
375	11487.38028
376	11468.76684
377	11454.05583
378	11432.94064
379	11418.36934
380	11409.97811
381	11392.7461
382	11371.84051
383	11348.57371
384	11323.02908
385	11299.15343
386	11271.15584
387	11247.29697
388	11231.52119
389	11215.26689
390	11193.6742
391	11177.10864
392	11158.61157
393	11140.5217
394	11118.65343
395	11101.1663
396	11078.8679
397	11060.86191
398	11043.97016
399	11027.98319
400	11013.57248
401	10999.08398
402	10974.4162
403	10959.60479
404	10943.67564
405	10922.2123
406	10909.67588
407	10892.82606
408	10876.79774
409	10864.9369
410	10840.8845
411	10823.61031
412	10804.26991
413	10786.73012
414	10774.54169
415	10757.67047
416	10733.04558
417	10717.05511
418	10699.92893
419	10680.20047
420	10653.67933
421	10643.15365
422	10633.4452
423	10605.50615
424	10580.0895
425	10558.87047
426	10548.98509
427	10533.88165
428	10520.89142
429	10506.58895
430	10486.57052
431	10472.11907
432	10457.13941
433	10454.13825
434	10432.41652
435	10419.46299
436	10405.52871
437	10379.83193
438	10365.9747
439	10352.00759
440	10335.6895
441	10315.95139
442	10296.25208
443	10276.98491
444	10266.9169
445	10250.66802
446	10236.75949
447	10221.59357
448	10210.16357
449	10198.38831
450	10185.6295
451	10169.71193
452	10151.06763
453	10131.94375
454	10130.28338
455	10116.29092
456	10109.97802
457	10088.28397
458	10072.54556
459	10059.28973
460	10041.3868
461	10026.88841
462	10013.08032
463	9997.467888
464	9978.433615
465	9966.730682
466	9952.397121
467	9934.000282
468	9923.39834
469	9906.448052
470	9904.528918
471	9890.855758
472	9878.996591
473	9859.365543
474	9844.557188
475	9826.39442
476	9813.294415
477	9796.288996
478	9779.429118
479	9765.418082
480	9750.755157
481	9735.360147
482	9723.616755
483	9711.51346
484	9703.051751
485	9688.747136
486	9679.663972
487	9666.423124
488	9653.00412
489	9636.581567
490	9624.610256
491	9608.943836
492	9597.970005
493	9584.972154
494	9571.745427
495	9560.327454
496	9547.652721
497	9539.765782
498	9528.563004
499	9519.038011
500	9502.061271
501	9487.373746
502	9473.340405
503	9460.060648
504	9441.529011
505	9426.427651
506	9413.618664
507	9397.040569
508	9378.157539
509	9368.187419
510	9352.802037
511	9339.856242
512	9321.046009
513	9307.837679
514	9306.363058
515	9292.487171
516	9272.72667
517	9261.599042
518	9245.132583
519	9232.511494
520	9220.386716
521	9206.121118
522	9190.958872
523	9178.933378
524	9174.7122
525	9164.082601
526	9144.594277
527	9133.21347
528	9131.414782
529	9120.172732
530	9110.401918
531	9092.889479
532	9082.75184
533	9081.007736
534	9069.746334
535	9055.55865
536	9039.889117
537	9026.647593
538	9009.309721
539	9001.050724
540	8999.421388
541	8987.946359
542	8984.165329
543	8974.629264
544	8959.030799
545	8945.406059
546	8944.295693
547	8935.097028
548	8929.38021
549	8913.749253
550	8903.138752
551	8888.976845
552	8872.001755
553	8860.414163
554	8851.050419
555	8840.95617
556	8824.982355
557	8811.958605
558	8800.740569
559	8789.437735
560	8788.050143
561	8774.680257
562	8759.342585
563	8748.652953
564	8736.833019
565	8723.070686
566	8710.318228
567	8696.560272
568	8684.832152
569	8680.351131
570	8679.060462
571	8672.889085
572	8662.437915
573	8651.027045
574	8636.250726
575	8624.379387
576	8610.500431
577	8596.470985
578	8579.952413
579	8567.117714
580	8556.237303
581	8543.663054
582	8533.926564
583	8519.853682
584	8503.948145
585	8494.46706
586	8477.933561
587	8470.11748
588	8457.144429
589	8443.302376
590	8433.568504
591	8430.169167
592	8414.743816
593	8402.604079
594	8392.012027
595	8378.320582
596	8363.938136
597	8350.526672
598	8342.043404
599	8337.552334
600	8325.868943
601	8318.197798
602	8304.725335
603	8291.913523
604	8281.755135
605	8278.496937
606	8266.714156
607	8256.828941
608	8246.097412
609	8232.820072
610	8219.281664
611	8211.280529
612	8203.134727
613	8194.612128
614	8183.91708
615	8167.68934
616	8155.151692
617	8153.983522
618	8141.445294
619	8133.11668
620	8129.234984
621	8120.352678
622	8110.185837
623	8104.238982
624	8093.722186
625	8086.434569
626	8076.346193
627	8071.541258
628	8062.208983
629	8049.461123
630	8038.67877
631	8024.302118
632	8015.469813
633	8002.100811
634	8001.124076
635	7992.360597
636	7980.244232
637	7963.910664
638	7954.747691
639	7944.096576
640	7942.790541
641	7931.873068
642	7920.762886
643	7907.186839
644	7896.117611
645	7885.863312
646	7877.726521
647	7867.309565
648	7860.733294
649	7847.697104
650	7837.812267
651	7837.063021
652	7830.610911
653	7829.531048
654	7820.98457
655	7813.573147
656	7808.575612
657	7795.331191
658	7785.882814
659	7774.75781
660	7765.643702
661	7756.04384
662	7740.257619
663	7730.157381
664	7718.582053
665	7708.03473
666	7698.011835
667	7690.446516
668	7675.759121
669	7664.09497
670	7657.315095
671	7646.285433
672	7630.12621
673	7621.400098
674	7612.078072
675	7601.740772
676	7591.281308
677	7579.792391
678	7570.736172
679	7561.249263
680	7552.014168
681	7543.555591
682	7527.056761
683	7517.44572
684	7502.039268
685	7492.00618
686	7479.031726
687	7474.564978
688	7469.549434
689	7468.821465
690	7459.842147
691	7451.210097
692	7437.720002
693	7428.537781
694	7418.639716
695	7407.74582
696	7400.407592
697	7398.562422
698	7388.625523
699	7387.619332
700	7382.081368
701	7374.156874
702	7365.27602
703	7355.0162
704	7349.022496
705	7338.117426
706	7330.60692
707	7323.328148
708	7314.708727
709	7303.022881
710	7296.413004
711	7283.110357
712	7278.623101
713	7271.014426
714	7262.549101
715	7254.322346
716	7245.274501
717	7237.775867
718	7233.832905
719	7225.585702
720	7218.413301
721	7214.975808
722	7205.356968
723	7204.27873
724	7197.284499
725	7196.081477
726	7186.319536
727	7174.529389
728	7172.513667
729	7164.392763
730	7153.423971
731	7143.603305
732	7139.502162
733	7133.026449
734	7126.380674
735	7125.544417
736	7118.933141
737	7114.412619
738	7113.630453
739	7102.459954
740	7097.831078
741	7084.189026
742	7083.64755
743	7079.216459
744	7070.342887
745	7068.699687
746	7056.541362
747	7054.565022
748	7041.543414
749	7032.402977
750	7023.574424
751	7012.063658
752	7011.199514
753	7002.07574
754	6997.898401
755	6991.52569
756	6985.175407
757	6980.711944
758	6970.461146
759	6963.284456
760	6954.050114
761	6946.791065
762	6939.969046
763	6933.592615
764	6921.457393
765	6912.355068
766	6904.2441
767	6894.176474
768	6881.827124
769	6871.979363
770	6865.523569
771	6865.064162
772	6858.222344
773	6849.100617
774	6848.644134
775	6844.100625
776	6833.387084
777	6824.817651
778	6817.258786
779	6807.36789
780	6803.087791
781	6787.202643
782	6774.182491
783	6768.569249
784	6762.440035
785	6756.892318
786	6749.167755
787	6743.893286
788	6733.561968
789	6723.02598
790	6714.528881
791	6704.355236
792	6703.973342
793	6693.324799
794	6686.146702
795	6681.111784
796	6672.352994
797	6666.785806
798	6666.337527
799	6661.23355
800	6660.250084
801	6652.916027
802	6644.058439
803	6637.399808
804	6626.325026
805	6617.32442
806	6611.940998
807	6603.326747
808	6592.298794
809	6587.526278
810	6581.443673
811	6574.179613
812	6572.669119
813	6571.433421
814	6562.624742
815	6555.286746
816	6545.007398
817	6535.092585
818	6531.399411
819	6525.026003
820	6516.321387
821	6512.573744
822	6503.543177
823	6495.298678
824	6483.159176
825	6475.148374
826	6470.879186
827	6461.37596
828	6453.768503
829	6447.825207
830	6441.499934
831	6430.501731
832	6429.63016
833	6424.339022
834	6413.462239
835	6404.202206
836	6395.085223
837	6389.417045
838	6380.307064
839	6371.409103
840	6366.392541
841	6355.224762
842	6347.864752
843	6337.882527
844	6335.457696
845	6327.078715
846	6320.996428
847	6313.42237
848	6306.467296
849	6298.533967
850	6291.583378
851	6283.121377
852	6272.726747
853	6269.65451
854	6267.23185
855	6255.722839
856	6252.365659
857	6245.14618
858	6237.465954
859	6227.926052
860	6217.779628
861	6209.314419
862	6206.07952
863	6198.823974
864	6189.877655
865	6181.797447
866	6168.772168
867	6163.035822
868	6157.617697
869	6148.10818
870	6141.596856
871	6138.233121
872	6133.503527
873	6124.858655
874	6114.297953
875	6103.082429
876	6098.885856
877	6090.408565
878	6085.518979
879	6078.878988
880	6071.254075
881	6063.510084
882	6058.517084
883	6056.410189
884	6056.057068
885	6053.184112
886	6048.978236
887	6042.797917
888	6036.642359
889	6030.760274
890	6022.923049
891	6018.03426
892	6014.535299
893	6005.586961
894	6001.394156
895	5994.056634
896	5985.776806
897	5984.311493
898	5973.365791
899	5968.600488
900	5963.242647
901	5954.22714
902	5946.50501
903	5940.27492
904	5936.851239
905	5930.25271
906	5929.758955
907	5925.75115
908	5919.446328
909	5912.460343
910	5908.89488
911	5903.499667
912	5898.216475
913	5892.295081
914	5891.955156
915	5883.342579
916	5876.314167
917	5870.883985
918	5860.85476
919	5856.271138
920	5847.654365
921	5842.866903
922	5833.484439
923	5825.082481
924	5814.569452
925	5806.198325
926	5799.939777
927	5793.137276
928	5785.134211
929	5780.260218
930	5775.21754
931	5769.028858
932	5762.481256
933	5758.55895
934	5750.623986
935	5746.999269
936	5741.582144
937	5735.860521
938	5728.644014
939	5720.217748
940	5710.885985
941	5705.913799
942	5696.575703
943	5696.219855
944	5691.707636
945	5685.386006
946	5676.035301
947	5674.516202
948	5669.767831
949	5660.14324
950	5654.703533
951	5651.38913
952	5642.240509
953	5636.780056
954	5630.011724
955	5623.033562
956	5615.854061
957	5610.815064
958	5606.416572
959	5602.747416
960	5596.274639
961	5591.731691
962	5587.42135
963	5581.115895
964	5580.824716
965	5576.767146
966	5571.361005
967	5567.046548
968	5563.48537
969	5555.308222
970	5548.586566
971	5543.003325
972	5535.261089
973	5526.641457
974	5517.809705
975	5514.453585
976	5510.22552
977	5501.856759
978	5492.637097
979	5484.861015
980	5484.069065
981	5476.469504
982	5469.216097
983	5464.790522
984	5458.789783
985	5455.780427
986	5447.464959
987	5441.179018
988	5434.649706
989	5426.272284
990	5421.003113
991	5417.3444
992	5408.605017
993	5404.982526
994	5400.234602
995	5394.277506
996	5394.03672
997	5388.085429
998	5382.68615
999	5378.021558
