iter	RMSE
440	9941.147077
441	9922.17852
442	9910.872617
443	9893.066988
444	9873.706543
445	9861.599863
446	9851.559444
447	9843.609044
448	9831.468975
449	9821.276166
450	9814.757127
451	9796.227255
452	9783.455334
453	9769.139507
454	9754.772765
455	9745.646901
456	9737.667694
457	9729.020958
458	9716.307861
459	9702.852308
460	9693.168678
461	9679.600156
462	9674.767379
463	9654.558551
464	9652.132811
465	9643.823465
466	9639.871479
467	9627.801879
468	9616.387838
469	9603.380623
470	9593.006507
471	9584.196404
472	9568.463815
473	9559.889186
474	9549.132945
475	9541.803378
476	9540.241839
477	9528.663844
478	9518.761753
479	9505.253182
480	9488.224719
481	9475.144941
482	9463.549895
483	9450.129904
484	9438.204987
485	9436.443379
486	9423.797186
487	9418.18097
488	9410.082607
489	9396.724945
490	9383.87324
491	9380.960174
492	9372.2188
493	9355.386481
494	9344.178523
495	9340.444547
496	9337.826127
497	9326.193214
498	9324.405169
499	9313.663315
500	9301.312257
501	9295.499143
502	9287.066277
503	9283.414458
504	9272.258069
505	9263.167329
506	9251.271406
507	9237.298212
508	9226.462068
509	9219.702617
510	9217.466272
511	9200.541138
512	9191.191616
513	9186.305763
514	9174.703507
515	9164.702933
516	9153.77795
517	9147.49292
518	9138.671478
519	9126.114091
520	9124.195822
521	9114.2587
522	9104.162729
523	9092.375262
524	9085.771547
525	9084.519844
526	9074.513291
527	9060.594599
528	9055.631789
529	9041.383201
530	9031.213528
531	9029.711124
532	9020.108875
533	9008.99715
534	8997.788935
535	8990.489826
536	8981.170316
537	8971.897543
538	8962.87357
539	8953.572259
540	8943.712532
541	8934.51369
542	8918.52169
543	8914.263245
544	8905.957509
545	8896.992645
546	8881.727732
547	8869.115987
548	8863.167403
549	8853.914469
550	8839.941004
551	8821.601737
552	8808.720508
553	8797.352103
554	8789.00915
555	8787.137236
556	8778.67255
557	8765.659226
558	8751.04137
559	8745.859071
560	8738.811192
561	8733.762425
562	8722.720184
563	8715.136812
564	8707.119749
565	8693.257295
566	8681.294822
567	8672.474032
568	8662.455572
569	8654.44052
570	8643.211195
571	8631.672339
572	8622.392314
573	8615.328425
574	8606.563851
575	8597.490773
576	8587.947854
577	8575.158809
578	8562.474785
579	8552.449143
580	8540.277654
581	8537.361859
582	8524.458686
583	8519.799731
584	8511.79286
585	8503.767585
586	8494.133361
587	8487.439566
588	8480.198429
589	8479.020108
590	8473.97977
591	8464.135339
592	8454.862628
593	8439.816784
594	8438.132414
595	8425.935903
596	8418.423281
597	8409.796513
598	8398.564698
599	8388.135629
600	8374.969247
601	8367.150957
602	8360.494429
603	8349.399561
604	8340.984242
605	8327.930503
606	8326.327516
607	8312.900473
608	8300.383218
609	8294.609193
610	8287.139017
611	8276.506711
612	8268.855641
613	8262.823807
614	8251.44221
615	8239.322143
616	8234.525713
617	8227.097603
618	8216.980739
619	8207.925134
620	8199.761332
621	8192.219444
622	8182.29101
623	8180.240366
624	8170.46383
625	8168.774576
626	8157.722706
627	8155.286196
628	8148.849623
629	8141.121243
630	8133.958139
631	8122.020056
632	8107.127766
633	8100.58768
634	8090.371294
635	8082.938331
636	8070.968234
637	8063.342805
638	8062.407882
639	8055.825782
640	8051.919048
641	8044.695199
642	8037.120427
643	8028.281173
644	8019.231212
645	8012.212337
646	8002.351379
647	7990.396427
648	7985.117708
649	7977.956301
650	7968.219921
651	7957.384612
652	7945.736257
653	7936.647429
654	7929.174322
655	7919.919663
656	7912.102463
657	7905.161692
658	7899.054019
659	7891.837394
660	7886.989977
661	7884.53694
662	7873.713862
663	7869.589646
664	7862.406599
665	7856.918222
666	7845.447987
667	7832.659697
668	7819.057325
669	7813.88843
670	7808.642156
671	7801.956738
672	7793.418255
673	7788.053234
674	7779.162749
675	7770.715358
676	7758.816508
677	7745.490557
678	7741.321689
679	7732.495509
680	7725.847418
681	7714.283625
682	7706.459963
683	7696.706878
684	7687.912829
685	7676.84918
686	7664.606736
687	7658.106671
688	7651.731659
689	7642.493604
690	7633.566063
691	7631.62961
692	7626.264292
693	7613.985808
694	7605.54985
695	7602.256289
696	7592.783459
697	7584.681098
698	7576.909218
699	7570.533171
700	7563.526581
701	7553.457208
702	7544.56291
703	7536.44718
704	7535.210657
705	7531.048393
706	7522.767571
707	7516.881365
708	7510.719203
709	7507.874343
710	7497.113945
711	7489.74378
712	7485.511314
713	7480.827936
714	7475.723749
715	7466.574597
716	7463.864378
717	7456.461681
718	7449.001416
719	7447.970274
720	7439.19005
721	7432.160288
722	7418.209984
723	7405.982554
724	7401.005672
725	7388.922231
726	7381.086902
727	7377.151067
728	7371.638319
729	7366.903617
730	7357.89719
731	7353.259822
732	7350.719024
733	7349.880535
734	7342.221918
735	7336.385219
736	7327.037213
737	7320.244348
738	7312.812811
739	7305.664113
740	7297.465366
741	7290.90389
742	7281.477937
743	7279.237675
744	7270.021841
745	7263.440616
746	7256.733327
747	7251.528307
748	7239.16832
749	7231.740665
750	7223.014468
751	7217.711153
752	7210.717361
753	7199.174612
754	7193.011087
755	7186.226945
756	7178.900628
757	7172.279316
758	7165.957418
759	7159.914574
760	7153.49248
761	7146.317864
762	7145.123652
763	7131.917884
764	7124.210565
765	7118.077534
766	7110.709916
767	7104.636095
768	7096.245743
769	7089.799775
770	7083.575498
771	7077.015754
772	7072.709947
773	7065.206846
774	7056.637514
775	7047.784189
776	7041.102503
777	7039.083606
778	7032.823919
779	7026.845146
780	7025.030941
781	7017.04927
782	7011.897879
783	7008.033552
784	6999.038192
785	6992.381235
786	6983.318353
787	6977.37165
788	6972.835142
789	6963.25069
790	6957.434914
791	6954.892499
792	6942.252289
793	6936.681309
794	6931.095591
795	6925.258268
796	6919.401074
797	6918.83728
798	6916.318187
799	6908.559639
800	6900.398226
801	6892.223381
802	6885.423877
803	6879.892703
804	6871.545054
805	6862.604405
806	6857.676046
807	6851.275276
808	6850.691293
809	6843.755624
810	6835.292183
811	6828.788555
812	6819.00186
813	6812.411417
814	6812.084526
815	6808.471644
816	6801.384171
817	6797.608229
818	6790.864254
819	6783.369149
820	6782.71788
821	6773.42413
822	6772.914901
823	6772.551072
824	6767.371967
825	6760.634078
826	6753.01179
827	6744.58735
828	6737.047314
829	6731.34364
830	6722.759887
831	6716.585839
832	6707.885091
833	6701.976204
834	6693.341767
835	6685.262516
836	6677.354027
837	6672.220935
838	6668.351878
839	6663.520653
840	6655.60828
841	6650.587753
842	6645.071702
843	6640.883025
844	6634.1499
845	6627.569094
846	6618.390021
847	6613.268865
848	6606.351954
849	6597.627322
850	6593.437317
851	6583.588234
852	6576.793007
853	6573.635462
854	6566.746279
855	6560.117852
856	6555.387485
857	6549.316628
858	6544.332458
859	6536.270745
860	6535.881729
861	6529.597462
862	6518.365967
863	6518.022548
864	6511.626809
865	6506.356651
866	6498.520467
867	6490.874019
868	6481.959515
869	6476.65662
870	6470.211938
871	6463.560332
872	6454.611669
873	6445.945369
874	6444.274998
875	6437.351332
876	6423.16012
877	6417.520262
878	6408.969578
879	6404.847236
880	6397.92677
881	6391.253625
882	6385.83422
883	6385.044298
884	6377.902381
885	6368.42593
886	6362.845559
887	6355.885375
888	6348.094931
889	6342.108912
890	6334.900209
891	6326.88461
892	6320.040173
893	6316.172414
894	6311.026344
895	6304.811534
896	6300.801512
897	6291.559639
898	6282.982764
899	6276.255196
900	6269.352158
901	6269.055206
902	6263.570638
903	6263.180603
904	6262.809352
905	6258.661213
906	6254.497636
907	6247.448814
908	6239.795917
909	6239.531127
910	6235.161495
911	6231.709565
912	6217.207879
913	6214.595753
914	6212.541017
915	6212.07997
916	6204.220855
917	6201.95866
918	6201.656633
919	6196.764219
920	6191.086128
921	6190.700699
922	6185.546768
923	6180.392393
924	6175.267568
925	6170.173642
926	6161.499469
927	6153.42873
928	6146.591284
929	6146.137723
930	6140.539471
931	6133.277657
932	6128.695721
933	6120.005141
934	6112.157981
935	6105.002267
936	6100.936131
937	6094.111856
938	6093.169678
939	6088.078683
940	6083.678807
941	6083.46481
942	6083.174585
943	6076.727992
944	6072.142286
945	6067.375858
946	6061.737389
947	6056.801074
948	6051.042728
949	6039.413452
950	6033.503633
951	6029.183457
952	6026.203013
953	6025.936119
954	6021.381377
955	6015.965423
956	6008.383871
957	6003.213828
958	5996.903909
959	5991.560296
960	5987.935026
961	5980.503199
962	5973.035529
963	5966.482441
964	5962.640063
965	5958.277501
966	5956.879325
967	5952.429624
968	5952.159501
969	5949.817915
970	5940.82252
971	5935.338377
972	5931.047604
973	5925.626754
974	5925.066493
975	5924.808831
976	5914.506204
977	5905.997561
978	5901.046195
979	5897.280748
980	5886.878125
981	5880.384303
982	5874.397151
983	5863.748116
984	5858.662346
985	5850.222952
986	5848.025291
987	5847.096577
988	5846.627726
989	5841.30797
990	5836.118313
991	5833.929683
992	5833.3686
993	5826.248858
994	5823.529266
995	5817.860364
996	5809.798493
997	5808.688345
998	5804.268065
999	5796.167687
