iter	Passed	Remaining
450	1077	1311
451	1079	1309
452	1082	1306
453	1084	1304
454	1086	1301
455	1089	1299
456	1091	1296
457	1094	1294
458	1096	1292
459	1098	1289
460	1100	1286
461	1102	1284
462	1104	1281
463	1107	1279
464	1109	1276
465	1112	1274
466	1114	1271
467	1116	1269
468	1119	1267
469	1121	1264
470	1124	1262
471	1126	1260
472	1128	1257
473	1130	1254
474	1133	1252
475	1135	1250
476	1138	1247
477	1140	1245
478	1142	1242
479	1144	1240
480	1147	1237
481	1149	1235
482	1151	1232
483	1153	1230
484	1156	1227
485	1158	1225
486	1160	1222
487	1163	1220
488	1165	1218
489	1168	1215
490	1170	1213
491	1173	1211
492	1175	1208
493	1177	1206
494	1179	1203
495	1182	1201
496	1184	1198
497	1187	1196
498	1189	1194
499	1191	1191
500	1194	1189
501	1196	1187
502	1199	1185
503	1202	1183
504	1204	1180
505	1207	1178
506	1209	1175
507	1211	1173
508	1213	1171
509	1216	1168
510	1218	1165
511	1220	1163
512	1223	1161
513	1225	1158
514	1227	1156
515	1229	1153
516	1232	1151
517	1234	1148
518	1236	1146
519	1239	1143
520	1241	1141
521	1243	1138
522	1245	1136
523	1248	1133
524	1250	1131
525	1253	1129
526	1255	1126
527	1257	1124
528	1260	1121
529	1262	1119
530	1264	1116
531	1266	1114
532	1269	1111
533	1271	1109
534	1273	1106
535	1275	1104
536	1278	1102
537	1280	1099
538	1282	1097
539	1284	1094
540	1287	1092
541	1289	1089
542	1292	1087
543	1294	1085
544	1296	1082
545	1298	1079
546	1301	1077
547	1303	1074
548	1305	1072
549	1307	1069
550	1309	1067
551	1312	1064
552	1314	1062
553	1316	1059
554	1318	1057
555	1321	1055
556	1323	1052
557	1325	1050
558	1328	1047
559	1330	1045
560	1332	1042
561	1335	1040
562	1337	1038
563	1339	1035
564	1342	1033
565	1344	1030
566	1346	1028
567	1348	1025
568	1351	1023
569	1353	1021
570	1355	1018
571	1357	1016
572	1360	1013
573	1362	1011
574	1365	1009
575	1367	1006
576	1370	1004
577	1372	1001
578	1374	999
579	1377	997
580	1379	994
581	1381	992
582	1383	989
583	1385	987
584	1388	984
585	1390	982
586	1393	980
587	1395	977
588	1397	975
589	1400	972
590	1402	970
591	1404	967
592	1406	965
593	1409	963
594	1411	960
595	1413	958
596	1415	955
597	1418	953
598	1420	950
599	1422	948
600	1424	945
601	1427	943
602	1429	941
603	1432	939
604	1434	936
605	1436	934
606	1439	931
607	1441	929
608	1443	927
609	1446	924
610	1448	922
611	1450	919
612	1452	917
613	1455	914
614	1457	912
615	1460	910
616	1462	907
617	1464	905
618	1467	903
619	1469	900
620	1471	898
621	1474	895
622	1476	893
623	1478	891
624	1481	888
625	1483	886
626	1485	883
627	1488	881
